audio,label
KsponSpeech_001805.pcm,KsponSpeech_label_001805.txt
KsponSpeech_001806.pcm,KsponSpeech_label_001806.txt
KsponSpeech_001807.pcm,KsponSpeech_label_001807.txt
KsponSpeech_001808.pcm,KsponSpeech_label_001808.txt
KsponSpeech_001809.pcm,KsponSpeech_label_001809.txt
KsponSpeech_001810.pcm,KsponSpeech_label_001810.txt
KsponSpeech_001811.pcm,KsponSpeech_label_001811.txt
KsponSpeech_001812.pcm,KsponSpeech_label_001812.txt
KsponSpeech_001813.pcm,KsponSpeech_label_001813.txt
KsponSpeech_001814.pcm,KsponSpeech_label_001814.txt
KsponSpeech_001815.pcm,KsponSpeech_label_001815.txt
KsponSpeech_001816.pcm,KsponSpeech_label_001816.txt
KsponSpeech_001817.pcm,KsponSpeech_label_001817.txt
KsponSpeech_001818.pcm,KsponSpeech_label_001818.txt
KsponSpeech_001819.pcm,KsponSpeech_label_001819.txt
KsponSpeech_001820.pcm,KsponSpeech_label_001820.txt
KsponSpeech_001821.pcm,KsponSpeech_label_001821.txt
KsponSpeech_001822.pcm,KsponSpeech_label_001822.txt
KsponSpeech_001823.pcm,KsponSpeech_label_001823.txt
KsponSpeech_001824.pcm,KsponSpeech_label_001824.txt
KsponSpeech_001825.pcm,KsponSpeech_label_001825.txt
KsponSpeech_001826.pcm,KsponSpeech_label_001826.txt
KsponSpeech_001827.pcm,KsponSpeech_label_001827.txt
KsponSpeech_001828.pcm,KsponSpeech_label_001828.txt
KsponSpeech_001829.pcm,KsponSpeech_label_001829.txt
KsponSpeech_001830.pcm,KsponSpeech_label_001830.txt
KsponSpeech_001831.pcm,KsponSpeech_label_001831.txt
KsponSpeech_001832.pcm,KsponSpeech_label_001832.txt
KsponSpeech_001833.pcm,KsponSpeech_label_001833.txt
KsponSpeech_001834.pcm,KsponSpeech_label_001834.txt
KsponSpeech_001835.pcm,KsponSpeech_label_001835.txt
KsponSpeech_001836.pcm,KsponSpeech_label_001836.txt
KsponSpeech_001837.pcm,KsponSpeech_label_001837.txt
KsponSpeech_001838.pcm,KsponSpeech_label_001838.txt
KsponSpeech_001839.pcm,KsponSpeech_label_001839.txt
KsponSpeech_001840.pcm,KsponSpeech_label_001840.txt
KsponSpeech_001841.pcm,KsponSpeech_label_001841.txt
KsponSpeech_001842.pcm,KsponSpeech_label_001842.txt
KsponSpeech_001843.pcm,KsponSpeech_label_001843.txt
KsponSpeech_001844.pcm,KsponSpeech_label_001844.txt
KsponSpeech_001845.pcm,KsponSpeech_label_001845.txt
KsponSpeech_001846.pcm,KsponSpeech_label_001846.txt
KsponSpeech_001847.pcm,KsponSpeech_label_001847.txt
KsponSpeech_001848.pcm,KsponSpeech_label_001848.txt
KsponSpeech_001849.pcm,KsponSpeech_label_001849.txt
KsponSpeech_001850.pcm,KsponSpeech_label_001850.txt
KsponSpeech_001851.pcm,KsponSpeech_label_001851.txt
KsponSpeech_001852.pcm,KsponSpeech_label_001852.txt
KsponSpeech_001853.pcm,KsponSpeech_label_001853.txt
KsponSpeech_001854.pcm,KsponSpeech_label_001854.txt
KsponSpeech_001855.pcm,KsponSpeech_label_001855.txt
KsponSpeech_001856.pcm,KsponSpeech_label_001856.txt
KsponSpeech_001857.pcm,KsponSpeech_label_001857.txt
KsponSpeech_001858.pcm,KsponSpeech_label_001858.txt
KsponSpeech_001859.pcm,KsponSpeech_label_001859.txt
KsponSpeech_001860.pcm,KsponSpeech_label_001860.txt
KsponSpeech_001861.pcm,KsponSpeech_label_001861.txt
KsponSpeech_001862.pcm,KsponSpeech_label_001862.txt
KsponSpeech_001863.pcm,KsponSpeech_label_001863.txt
KsponSpeech_001864.pcm,KsponSpeech_label_001864.txt
KsponSpeech_001865.pcm,KsponSpeech_label_001865.txt
KsponSpeech_001866.pcm,KsponSpeech_label_001866.txt
KsponSpeech_001867.pcm,KsponSpeech_label_001867.txt
KsponSpeech_001868.pcm,KsponSpeech_label_001868.txt
KsponSpeech_001869.pcm,KsponSpeech_label_001869.txt
KsponSpeech_001870.pcm,KsponSpeech_label_001870.txt
KsponSpeech_001871.pcm,KsponSpeech_label_001871.txt
KsponSpeech_001872.pcm,KsponSpeech_label_001872.txt
KsponSpeech_001873.pcm,KsponSpeech_label_001873.txt
KsponSpeech_001874.pcm,KsponSpeech_label_001874.txt
KsponSpeech_001875.pcm,KsponSpeech_label_001875.txt
KsponSpeech_001876.pcm,KsponSpeech_label_001876.txt
KsponSpeech_001877.pcm,KsponSpeech_label_001877.txt
KsponSpeech_001878.pcm,KsponSpeech_label_001878.txt
KsponSpeech_001879.pcm,KsponSpeech_label_001879.txt
KsponSpeech_001880.pcm,KsponSpeech_label_001880.txt
KsponSpeech_001881.pcm,KsponSpeech_label_001881.txt
KsponSpeech_001882.pcm,KsponSpeech_label_001882.txt
KsponSpeech_001883.pcm,KsponSpeech_label_001883.txt
KsponSpeech_001884.pcm,KsponSpeech_label_001884.txt
KsponSpeech_001885.pcm,KsponSpeech_label_001885.txt
KsponSpeech_001886.pcm,KsponSpeech_label_001886.txt
KsponSpeech_001887.pcm,KsponSpeech_label_001887.txt
KsponSpeech_001888.pcm,KsponSpeech_label_001888.txt
KsponSpeech_001889.pcm,KsponSpeech_label_001889.txt
KsponSpeech_001890.pcm,KsponSpeech_label_001890.txt
KsponSpeech_001891.pcm,KsponSpeech_label_001891.txt
KsponSpeech_001892.pcm,KsponSpeech_label_001892.txt
KsponSpeech_001893.pcm,KsponSpeech_label_001893.txt
KsponSpeech_001894.pcm,KsponSpeech_label_001894.txt
KsponSpeech_001895.pcm,KsponSpeech_label_001895.txt
KsponSpeech_001896.pcm,KsponSpeech_label_001896.txt
KsponSpeech_001897.pcm,KsponSpeech_label_001897.txt
KsponSpeech_001898.pcm,KsponSpeech_label_001898.txt
KsponSpeech_001899.pcm,KsponSpeech_label_001899.txt
KsponSpeech_001900.pcm,KsponSpeech_label_001900.txt
KsponSpeech_001901.pcm,KsponSpeech_label_001901.txt
KsponSpeech_001902.pcm,KsponSpeech_label_001902.txt
KsponSpeech_001903.pcm,KsponSpeech_label_001903.txt
KsponSpeech_001904.pcm,KsponSpeech_label_001904.txt
KsponSpeech_001905.pcm,KsponSpeech_label_001905.txt
KsponSpeech_001906.pcm,KsponSpeech_label_001906.txt
KsponSpeech_001907.pcm,KsponSpeech_label_001907.txt
KsponSpeech_001908.pcm,KsponSpeech_label_001908.txt
KsponSpeech_001909.pcm,KsponSpeech_label_001909.txt
KsponSpeech_001910.pcm,KsponSpeech_label_001910.txt
KsponSpeech_001911.pcm,KsponSpeech_label_001911.txt
KsponSpeech_001912.pcm,KsponSpeech_label_001912.txt
KsponSpeech_001913.pcm,KsponSpeech_label_001913.txt
KsponSpeech_001914.pcm,KsponSpeech_label_001914.txt
KsponSpeech_001915.pcm,KsponSpeech_label_001915.txt
KsponSpeech_001916.pcm,KsponSpeech_label_001916.txt
KsponSpeech_001917.pcm,KsponSpeech_label_001917.txt
KsponSpeech_001918.pcm,KsponSpeech_label_001918.txt
KsponSpeech_001919.pcm,KsponSpeech_label_001919.txt
KsponSpeech_001920.pcm,KsponSpeech_label_001920.txt
KsponSpeech_001921.pcm,KsponSpeech_label_001921.txt
KsponSpeech_001922.pcm,KsponSpeech_label_001922.txt
KsponSpeech_001923.pcm,KsponSpeech_label_001923.txt
KsponSpeech_001924.pcm,KsponSpeech_label_001924.txt
KsponSpeech_001925.pcm,KsponSpeech_label_001925.txt
KsponSpeech_001926.pcm,KsponSpeech_label_001926.txt
KsponSpeech_001927.pcm,KsponSpeech_label_001927.txt
KsponSpeech_001928.pcm,KsponSpeech_label_001928.txt
KsponSpeech_001929.pcm,KsponSpeech_label_001929.txt
KsponSpeech_001930.pcm,KsponSpeech_label_001930.txt
KsponSpeech_001931.pcm,KsponSpeech_label_001931.txt
KsponSpeech_001932.pcm,KsponSpeech_label_001932.txt
KsponSpeech_001933.pcm,KsponSpeech_label_001933.txt
KsponSpeech_001934.pcm,KsponSpeech_label_001934.txt
KsponSpeech_001935.pcm,KsponSpeech_label_001935.txt
KsponSpeech_001936.pcm,KsponSpeech_label_001936.txt
KsponSpeech_001937.pcm,KsponSpeech_label_001937.txt
KsponSpeech_001938.pcm,KsponSpeech_label_001938.txt
KsponSpeech_001939.pcm,KsponSpeech_label_001939.txt
KsponSpeech_001940.pcm,KsponSpeech_label_001940.txt
KsponSpeech_001941.pcm,KsponSpeech_label_001941.txt
KsponSpeech_001942.pcm,KsponSpeech_label_001942.txt
KsponSpeech_001943.pcm,KsponSpeech_label_001943.txt
KsponSpeech_001944.pcm,KsponSpeech_label_001944.txt
KsponSpeech_001945.pcm,KsponSpeech_label_001945.txt
KsponSpeech_001946.pcm,KsponSpeech_label_001946.txt
KsponSpeech_001947.pcm,KsponSpeech_label_001947.txt
KsponSpeech_001948.pcm,KsponSpeech_label_001948.txt
KsponSpeech_001949.pcm,KsponSpeech_label_001949.txt
KsponSpeech_001950.pcm,KsponSpeech_label_001950.txt
KsponSpeech_001951.pcm,KsponSpeech_label_001951.txt
KsponSpeech_001952.pcm,KsponSpeech_label_001952.txt
KsponSpeech_001953.pcm,KsponSpeech_label_001953.txt
KsponSpeech_001954.pcm,KsponSpeech_label_001954.txt
KsponSpeech_001955.pcm,KsponSpeech_label_001955.txt
KsponSpeech_001956.pcm,KsponSpeech_label_001956.txt
KsponSpeech_001957.pcm,KsponSpeech_label_001957.txt
KsponSpeech_001958.pcm,KsponSpeech_label_001958.txt
KsponSpeech_001959.pcm,KsponSpeech_label_001959.txt
KsponSpeech_001960.pcm,KsponSpeech_label_001960.txt
KsponSpeech_001961.pcm,KsponSpeech_label_001961.txt
KsponSpeech_001962.pcm,KsponSpeech_label_001962.txt
KsponSpeech_001963.pcm,KsponSpeech_label_001963.txt
KsponSpeech_001964.pcm,KsponSpeech_label_001964.txt
KsponSpeech_001965.pcm,KsponSpeech_label_001965.txt
KsponSpeech_001966.pcm,KsponSpeech_label_001966.txt
KsponSpeech_001967.pcm,KsponSpeech_label_001967.txt
KsponSpeech_001968.pcm,KsponSpeech_label_001968.txt
KsponSpeech_001969.pcm,KsponSpeech_label_001969.txt
KsponSpeech_001970.pcm,KsponSpeech_label_001970.txt
KsponSpeech_001971.pcm,KsponSpeech_label_001971.txt
KsponSpeech_001972.pcm,KsponSpeech_label_001972.txt
KsponSpeech_001973.pcm,KsponSpeech_label_001973.txt
KsponSpeech_001974.pcm,KsponSpeech_label_001974.txt
KsponSpeech_001975.pcm,KsponSpeech_label_001975.txt
KsponSpeech_001976.pcm,KsponSpeech_label_001976.txt
KsponSpeech_001977.pcm,KsponSpeech_label_001977.txt
KsponSpeech_001978.pcm,KsponSpeech_label_001978.txt
KsponSpeech_001979.pcm,KsponSpeech_label_001979.txt
KsponSpeech_001980.pcm,KsponSpeech_label_001980.txt
KsponSpeech_001981.pcm,KsponSpeech_label_001981.txt
KsponSpeech_001982.pcm,KsponSpeech_label_001982.txt
KsponSpeech_001983.pcm,KsponSpeech_label_001983.txt
KsponSpeech_001984.pcm,KsponSpeech_label_001984.txt
KsponSpeech_001985.pcm,KsponSpeech_label_001985.txt
KsponSpeech_001986.pcm,KsponSpeech_label_001986.txt
KsponSpeech_001987.pcm,KsponSpeech_label_001987.txt
KsponSpeech_001988.pcm,KsponSpeech_label_001988.txt
KsponSpeech_001989.pcm,KsponSpeech_label_001989.txt
KsponSpeech_001990.pcm,KsponSpeech_label_001990.txt
KsponSpeech_001991.pcm,KsponSpeech_label_001991.txt
KsponSpeech_001992.pcm,KsponSpeech_label_001992.txt
KsponSpeech_001993.pcm,KsponSpeech_label_001993.txt
KsponSpeech_001994.pcm,KsponSpeech_label_001994.txt
KsponSpeech_001995.pcm,KsponSpeech_label_001995.txt
KsponSpeech_001996.pcm,KsponSpeech_label_001996.txt
KsponSpeech_001997.pcm,KsponSpeech_label_001997.txt
KsponSpeech_001998.pcm,KsponSpeech_label_001998.txt
KsponSpeech_001999.pcm,KsponSpeech_label_001999.txt
KsponSpeech_002000.pcm,KsponSpeech_label_002000.txt
